-1.0, -1.0
-0.99, -0.9939301883888219
-0.98, -0.9877140875277651
-0.97, -0.9813537451159517
-0.96, -0.9748512088525032
-0.95, -0.9682085264365421
-0.94, -0.96142774556719
-0.9299999999999999, -0.9545109139435692
-0.9199999999999999, -0.9474600792648011
-0.9099999999999999, -0.9402772892300081
-0.8999999999999999, -0.9329645915383119
-0.8899999999999999, -0.9255240338888345
-0.8799999999999999, -0.9179576639806977
-0.8699999999999999, -0.9102675295130236
-0.8599999999999999, -0.902455678184934
-0.8499999999999999, -0.894524157695551
-0.8399999999999999, -0.8864750157439966
-0.8299999999999998, -0.8783103000293924
-0.8199999999999998, -0.8700320582508607
-0.8099999999999998, -0.8616423381075232
-0.7999999999999998, -0.8531431872985018
-0.7899999999999998, -0.8445366535229187
-0.7799999999999998, -0.8358247844798955
-0.7699999999999998, -0.8270096278685545
-0.7599999999999998, -0.8180932313880174
-0.7499999999999998, -0.8090776427374063
-0.7399999999999998, -0.799964909615843
-0.7299999999999998, -0.7907570797224494
-0.7199999999999998, -0.7814562007563474
-0.7099999999999997, -0.7720643204166591
-0.6999999999999997, -0.7625834864025062
-0.6899999999999997, -0.7530157464130111
-0.6799999999999997, -0.7433631481472954
-0.6699999999999997, -0.733627739304481
-0.6599999999999997, -0.7238115675836899
-0.6499999999999997, -0.7139166806840442
-0.6399999999999997, -0.7039451263046655
-0.6299999999999997, -0.6938989521446759
-0.6199999999999997, -0.6837802059031974
-0.6099999999999997, -0.6735909352793521
-0.5999999999999996, -0.6633331879722616
-0.5899999999999996, -0.6530090116810481
-0.5799999999999996, -0.6426204541048333
-0.5699999999999996, -0.6321695629427393
-0.5599999999999996, -0.6216583858938878
-0.5499999999999996, -0.6110889706574011
-0.5399999999999996, -0.6004633649324007
-0.5299999999999996, -0.589783616418009
-0.5199999999999996, -0.5790517728133477
-0.5099999999999996, -0.5682698818175388
-0.49999999999999956, -0.5574399911297043
-0.48999999999999955, -0.546564148448966
-0.47999999999999954, -0.5356444014744456
-0.46999999999999953, -0.5246827979052655
-0.4599999999999995, -0.5136813854405474
-0.4499999999999995, -0.5026422117794134
-0.4399999999999995, -0.4915673246209852
-0.4299999999999995, -0.480458771664385
-0.4199999999999995, -0.4693186006087344
-0.4099999999999995, -0.4581488591531555
-0.39999999999999947, -0.44695159499677045
-0.38999999999999946, -0.4357288558387009
-0.37999999999999945, -0.42448268937806893
-0.36999999999999944, -0.41321514331399634
-0.35999999999999943, -0.4019282653456053
-0.3499999999999994, -0.39062410317201757
-0.3399999999999994, -0.3793047044923551
-0.3299999999999994, -0.3679721170057398
-0.3199999999999994, -0.35662838841129374
-0.3099999999999994, -0.34527556640813867
-0.2999999999999994, -0.33391569869539667
-0.28999999999999937, -0.3225508329721896
-0.27999999999999936, -0.3111830169376395
-0.26999999999999935, -0.29981429829086825
