x, true, surrogate
-0.907566175383907, 6.37425966486358E-06, 0.000390981189269
-0.906504063408949, 4.52930662152347E-06, 0.00038321226713
-0.906115254458949, 3.94176741928374E-06, 0.000380417930344
-0.905686515748367, 3.34649107577727E-06, 0.000377366843218
-0.905559140930554, 3.18006953292618E-06, 0.000376466435019
-0.903338898694445, 1.00397018208459E-06, 0.000361203409058
-0.903199804260953, 9.10891072264611E-07, 0.000360273677482
-0.902925260344763, 7.41276272123806E-07, 0.000358447483081
-0.902690058882698, 6.10636998294568E-07, 0.000356892321639
-0.902072528551702, 3.30394054029361E-07, 0.000352849710917
-0.901251213367692, 9.29814530961367E-08, 0.000347562393008
-0.901215595061836, 8.60559563906546E-08, 0.000347335368037
-0.900977614136052, 4.6778809483464E-08, 0.000345823310275
-0.900954360327816, 4.35886435178422E-08, 0.000345676008392
