-1000.0,1.408003031879262,1.4080030319108785,-8.729869874255455
-999.3,0.5840886142602272,0.5840886159464532,-7.826779887263511
-998.5999999999999,-0.15819553588015955,-0.15819552656479285,-7.826779887263511
-997.8999999999999,-1.1509305891339208,-1.1509305662318363,-8.428839878591473
-997.1999999999998,0.13598556023922678,0.1359855791660988,-7.224719895935548
-996.4999999999998,0.4026205315354922,0.40262053169554524,-9.030899869919436
-995.7999999999997,0.4234081563269864,0.4234081563269864,-9.030899869919436
-995.0999999999997,1.6912002016276404,1.6912002016276404,-9.030899869919436
-994.3999999999996,-1.7351973351776615,-1.7351959282847318,-7.224719895935548
-993.6999999999996,1.0077882454956728,1.0077882404104948,-6.923689900271567
-992.9999999999995,-0.6349672720041112,-0.6349672720041112,-6.923689900271567
-992.2999999999995,0.30778620197884643,0.30778619560725057,-7.52574989159953
-991.5999999999995,-0.36189985904418054,-0.361899978166826,-6.923689900271567
-990.8999999999994,1.5310764984945453,1.531076498875574,-7.52574989159953
-990.1999999999994,-1.295844497633171,-1.295844497633171,-7.52574989159953
-989.4999999999993,-1.0778039818859166,-1.0778039431799078,-8.127809882927492
-988.7999999999993,0.3762551548914015,0.3762551548914015,-8.127809882927492
-988.0999999999992,-1.166009623115304,-1.166009623115304,-8.127809882927492
-987.3999999999992,-0.06593329171145738,-0.06593329171145738,-8.127809882927492
-986.6999999999991,0.8269298695038658,0.8269298695038658,-8.127809882927492
-985.9999999999991,0.7937638028166628,0.7937638028166628,-8.127809882927492
-985.299999999999,0.710070969326918,0.710070969326918,-8.127809882927492
-984.599999999999,-0.12721181974256793,-0.12721180239469507,-7.52574989159953
-983.899999999999,0.6774070019818789,0.6774069965411459,-7.224719895935548
-983.1999999999989,0.043732639507952385,0.043732639507952385,-7.224719895935548
-982.4999999999989,-0.27430631853315013,-0.27430632005447075,-8.729869874255455
-981.7999999999988,-0.9737032554792658,-0.9737032707074351,-8.428839878591473
-981.0999999999988,-0.37363733442456676,-0.37363733442456676,-8.428839878591473
-980.3999999999987,-0.3829544889004179,-0.3829544889004179,-8.428839878591473
-979.6999999999987,0.7213704716653919,0.7213704618315337,-6.923689900271567
-978.9999999999986,0.047343237175771456,0.04734323137265628,-7.826779887263511
